unix,date,symbol,open,high,low,close,Volume APE,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1698192000000,2023-10-25 00:00:00,APE/USDT,1.3,1.392,1.239,1.297,909.751,714.19822,419.123,322.07797,13,1.274
1698105600000,2023-10-24 00:00:00,APE/USDT,1.16,1.3,1.16,1.178,13.872,11.691,1.3,1,4,1.188
1698019200000,2023-10-23 00:00:00,APE/USDT,1.223,1.248,1.155,1.158,61.188,50.08743,33.265,27.1997,6,1.222
1697932800000,2023-10-22 00:00:00,APE/USDT,1.053,1.126,1.053,1.126,83.942,79.17912,7.899,7.01584,4,1.06
1697846400000,2023-10-21 00:00:00,APE/USDT,1.025,1.025,1.025,1.025,0,0,0,0,0,1.025
1697760000000,2023-10-20 00:00:00,APE/USDT,1.025,1.025,1.025,1.025,1.999,1.95121,0,0,1,1.025
1697673600000,2023-10-19 00:00:00,APE/USDT,1.193,1.193,1.075,1.075,7.999,7.07381,0,0,3,1.133
1697587200000,2023-10-18 00:00:00,APE/USDT,1.153,1.153,1.102,1.127,111.377,100.86553,8.088,7.13994,7,1.104
1697500800000,2023-10-17 00:00:00,APE/USDT,1.143,1.143,1.09,1.09,48.799,42.73713,47.798,41.81805,2,1.141
1697414400000,2023-10-16 00:00:00,APE/USDT,1.1,1.1,1.1,1.1,7.454,6.77659,0,0,2,1.1
1697328000000,2023-10-15 00:00:00,APE/USDT,1.11,1.11,1.11,1.11,0,0,0,0,0,1.11
1697241600000,2023-10-14 00:00:00,APE/USDT,1.11,1.11,1.11,1.11,9.65,8.69441,2.151,1.9382,2,1.11
1697155200000,2023-10-13 00:00:00,APE/USDT,1.046,1.056,1.018,1.056,32.155,31.47562,3.041,2.88977,5,1.021
1697068800000,2023-10-12 00:00:00,APE/USDT,1.034,1.034,1.034,1.034,41.577,40.21016,17.1,16.53788,3,1.034
1696982400000,2023-10-11 00:00:00,APE/USDT,0.998,1.023,0.998,1.023,26.603,26.61443,1.741,1.70233,2,0.999
1696896000000,2023-10-10 00:00:00,APE/USDT,0.984,0.984,0.984,0.984,1.962,1.9946,0,0,1,0.984
1696809600000,2023-10-09 00:00:00,APE/USDT,1.061,1.122,1,1.122,83.528,79.72655,54.392,51.43276,12,1.049
1696723200000,2023-10-08 00:00:00,APE/USDT,1.197,1.197,1.197,1.197,44.085,36.8304,44.085,36.8304,1,1.197
1696636800000,2023-10-07 00:00:00,APE/USDT,1.066,1.066,1.066,1.066,0,0,0,0,0,1.066
1696550400000,2023-10-06 00:00:00,APE/USDT,1.066,1.066,1.066,1.066,117.482,110.20874,0,0,2,1.066
1696464000000,2023-10-05 00:00:00,APE/USDT,1.117,1.117,1.117,1.117,15.241,13.64526,14.241,12.75,2,1.117
1696377600000,2023-10-04 00:00:00,APE/USDT,1.233,1.233,1.233,1.233,61.65,50,61.65,50,1,1.233
1696291200000,2023-10-03 00:00:00,APE/USDT,1.22,1.22,1.22,1.22,1.008,0.82704,0,0,1,1.22
1696204800000,2023-10-02 00:00:00,APE/USDT,1.276,1.3,1.21,1.21,80.059,62.77875,78.56,61.53909,4,1.275
1696118400000,2023-10-01 00:00:00,APE/USDT,1.235,1.275,1.235,1.275,45.359,35.6014,44.359,34.79168,3,1.274
1696032000000,2023-09-30 00:00:00,APE/USDT,1.179,1.179,1.179,1.179,24.251,20.56993,24.251,20.56993,1,1.179
1695945600000,2023-09-29 00:00:00,APE/USDT,1.179,1.179,1.179,1.179,0,0,0,0,0,1.098
1695859200000,2023-09-28 00:00:00,APE/USDT,1.044,1.179,1.044,1.179,4.634,4.22694,2.9,2.56663,3,1.098
1695772800000,2023-09-27 00:00:00,APE/USDT,1.109,1.109,1.109,1.109,0,0,0,0,0,1.109
1695686400000,2023-09-26 00:00:00,APE/USDT,1.109,1.109,1.109,1.109,0,0,0,0,0,1.109
1695600000000,2023-09-25 00:00:00,APE/USDT,1.109,1.109,1.109,1.109,0,0,0,0,0,1.109
1695513600000,2023-09-24 00:00:00,APE/USDT,1.109,1.109,1.109,1.109,1,0.90172,0,0,1,1.109
1695427200000,2023-09-23 00:00:00,APE/USDT,1.108,1.108,1.108,1.108,0,0,0,0,0,1.168
1695340800000,2023-09-22 00:00:00,APE/USDT,1.184,1.234,1.108,1.108,27.901,23.9483,27.758,23.81881,4,1.168
1695254400000,2023-09-21 00:00:00,APE/USDT,1.114,1.114,1.08,1.08,27.385,24.92271,18.333,16.54207,5,1.098
1695168000000,2023-09-20 00:00:00,APE/USDT,1.091,1.091,1.091,1.091,53.184,48.74883,0,0,3,1.091
1695081600000,2023-09-19 00:00:00,APE/USDT,1.248,1.249,1.103,1.118,278.508,236.58134,147.512,118.59522,9,1.181
1694995200000,2023-09-18 00:00:00,APE/USDT,1.107,1.11,1.107,1.11,8.871,7.99757,0,0,2,1.109
1694908800000,2023-09-17 00:00:00,APE/USDT,1.08,1.203,1.069,1.117,260.783,234.1711,93.19,77.94996,11,1.116
1694822400000,2023-09-16 00:00:00,APE/USDT,1.1,1.1,1.1,1.1,41.461,37.69247,0,0,3,1.1
1694736000000,2023-09-15 00:00:00,APE/USDT,1.1,1.1,1.1,1.1,49.999,45.45454,0,0,2,1.1
1694649600000,2023-09-14 00:00:00,APE/USDT,1.276,1.276,1.108,1.108,108.29,84.99855,4.323,3.38821,4,1.274
1694563200000,2023-09-13 00:00:00,APE/USDT,1.1,1.1,1.1,1.1,0,0,0,0,0,1.1
1694476800000,2023-09-12 00:00:00,APE/USDT,1.101,1.101,1.1,1.1,193.161,175.45778,19.019,17.29022,2,1.1
1694390400000,2023-09-11 00:00:00,APE/USDT,1.178,1.178,1.178,1.178,3.999,3.395,0,0,2,1.178
1694304000000,2023-09-10 00:00:00,APE/USDT,1.262,1.262,1.214,1.214,47.503,38.17591,30.434,24.11614,3,1.244
1694217600000,2023-09-09 00:00:00,APE/USDT,1.319,1.319,1.319,1.319,0,0,0,0,0,1.341
1694131200000,2023-09-08 00:00:00,APE/USDT,1.359,1.359,1.319,1.319,221.779,165.34289,97.068,73.57622,5,1.341
1694044800000,2023-09-07 00:00:00,APE/USDT,1.326,1.326,1.284,1.284,30.386,22.97662,27.918,21.05492,2,1.322
1693958400000,2023-09-06 00:00:00,APE/USDT,1.317,1.317,1.315,1.315,44.048,33.49574,0,0,4,1.315
1693872000000,2023-09-05 00:00:00,APE/USDT,1.322,1.322,1.322,1.322,5.097,3.85576,0,0,1,1.322
1693785600000,2023-09-04 00:00:00,APE/USDT,1.377,1.377,1.377,1.377,1.348,0.97966,1.348,0.97966,1,1.377
1693699200000,2023-09-03 00:00:00,APE/USDT,1.338,1.338,1.338,1.338,101.271,75.6885,0,0,1,1.338
1693612800000,2023-09-02 00:00:00,APE/USDT,1.352,1.352,1.352,1.352,88.665,65.58109,0,0,1,1.352
1693526400000,2023-09-01 00:00:00,APE/USDT,1.426,1.426,1.423,1.423,91.229,64.03636,50.402,35.34525,5,1.424
1693440000000,2023-08-31 00:00:00,APE/USDT,1.426,1.426,1.426,1.426,58.185,40.80348,0,0,2,1.426
1693353600000,2023-08-30 00:00:00,APE/USDT,1.474,1.474,1.474,1.474,0,0,0,0,0,1.433
1693267200000,2023-08-29 00:00:00,APE/USDT,1.411,1.604,1.361,1.474,564.189,394.12924,309.872,211.55542,16,1.433
1693180800000,2023-08-28 00:00:00,APE/USDT,1.553,1.553,1.553,1.553,0,0,0,0,0,1.553
1693094400000,2023-08-27 00:00:00,APE/USDT,1.553,1.553,1.553,1.553,5.999,3.86349,5.999,3.86349,1,1.553
1693008000000,2023-08-26 00:00:00,APE/USDT,1.502,1.583,1.502,1.583,10.999,7.10552,10.999,7.10552,2,1.549
1692921600000,2023-08-25 00:00:00,APE/USDT,1.41,1.41,1.41,1.41,7.05,5,0,0,1,1.41
1692835200000,2023-08-24 00:00:00,APE/USDT,1.427,1.427,1.427,1.427,0,0,0,0,0,1.425
1692748800000,2023-08-23 00:00:00,APE/USDT,1.391,1.427,1.391,1.427,340.526,238.80293,0,0,2,1.425
1692662400000,2023-08-22 00:00:00,APE/USDT,1.481,1.481,1.481,1.481,0,0,0,0,0,1.557
1692576000000,2023-08-21 00:00:00,APE/USDT,1.744,1.744,1.471,1.481,100.227,64.5287,23.938,14.34658,13,1.557
1692489600000,2023-08-20 00:00:00,APE/USDT,1.587,1.587,1.587,1.587,0,0,0,0,0,1.577
1692403200000,2023-08-19 00:00:00,APE/USDT,1.596,1.596,1.527,1.587,13.993,8.87558,10.509,6.5936,3,1.577
1692316800000,2023-08-18 00:00:00,APE/USDT,1.428,1.637,1.382,1.627,177.486,110.7909,128.806,79.3702,10,1.605
1692230400000,2023-08-17 00:00:00,APE/USDT,1.717,1.792,1.51,1.51,1360.318,809.02672,409.437,233.44852,30,1.686
1692144000000,2023-08-16 00:00:00,APE/USDT,1.903,1.903,1.837,1.837,24.239,13.0105,0,0,4,1.863
1692057600000,2023-08-15 00:00:00,APE/USDT,2.078,2.078,1.849,1.903,132.895,64.34403,4.228,2.18104,6,2.066
1691971200000,2023-08-14 00:00:00,APE/USDT,2.089,2.089,2.088,2.089,143.579,68.75401,143.579,68.75401,7,2.088
1691884800000,2023-08-13 00:00:00,APE/USDT,1.993,2.127,1.887,2.007,499.076,250.87764,294.596,148.8299,20,1.989
1691798400000,2023-08-12 00:00:00,APE/USDT,1.984,2.067,1.976,2.011,157.097,78.18085,149.254,74.22644,8,2.009
1691712000000,2023-08-11 00:00:00,APE/USDT,1.82,1.882,1.795,1.881,287.234,156.8379,0,0,4,1.832
1691625600000,2023-08-10 00:00:00,APE/USDT,1.87,1.957,1.87,1.957,119.999,64.11651,119.999,64.11651,2,1.871
1691539200000,2023-08-09 00:00:00,APE/USDT,1.88,1.88,1.817,1.817,607.026,323.75478,71.67,38.99117,11,1.875
1691452800000,2023-08-08 00:00:00,APE/USDT,1.802,1.921,1.802,1.921,52.224,28.23188,52.224,28.23188,5,1.851
1691366400000,2023-08-07 00:00:00,APE/USDT,1.803,1.803,1.803,1.803,2.991,1.65897,2.991,1.65897,1,1.803
1691280000000,2023-08-06 00:00:00,APE/USDT,1.831,2.009,1.831,1.856,389.183,202.56169,200.774,102.61497,10,1.923
1691193600000,2023-08-05 00:00:00,APE/USDT,1.786,1.793,1.775,1.775,12.675,7.09901,1.388,0.77467,3,1.785
1691107200000,2023-08-04 00:00:00,APE/USDT,1.806,1.978,1.771,1.796,98.359,53.54744,88.389,47.99622,8,1.839
1691020800000,2023-08-03 00:00:00,APE/USDT,1.793,1.823,1.793,1.817,351.401,193.89634,342.864,189.15357,14,1.812
1690934400000,2023-08-02 00:00:00,APE/USDT,1.762,1.77,1.762,1.77,603.101,342.27835,484.003,274.68979,8,1.762
1690848000000,2023-08-01 00:00:00,APE/USDT,1.87,1.87,1.8,1.869,140.938,76.75573,113.241,61.9164,9,1.836
1690761600000,2023-07-31 00:00:00,APE/USDT,1.982,1.982,1.982,1.982,0,0,0,0,0,1.966
1690675200000,2023-07-30 00:00:00,APE/USDT,1.963,1.982,1.963,1.982,307.629,156.44542,306.537,155.89148,11,1.966
1690588800000,2023-07-29 00:00:00,APE/USDT,1.966,1.967,1.96,1.965,122.093,62.15777,122.093,62.15777,8,1.964
1690502400000,2023-07-28 00:00:00,APE/USDT,1.96,1.96,1.96,1.96,0.441,0.22528,0.441,0.22528,1,1.96
1690416000000,2023-07-27 00:00:00,APE/USDT,2.008,2.148,1.8,1.971,4075.741,2087.27477,2585.502,1316.49862,62,1.953
1690329600000,2023-07-26 00:00:00,APE/USDT,1.985,1.985,1.985,1.985,0,0,0,0,0,1.993
1690243200000,2023-07-25 00:00:00,APE/USDT,2.02,2.02,1.985,1.985,15.332,7.69297,14.709,7.38112,3,1.993
1690156800000,2023-07-24 00:00:00,APE/USDT,1.988,2.153,1.988,2.025,5569.367,2670.70673,80.907,37.62735,8,2.085
1690070400000,2023-07-23 00:00:00,APE/USDT,2.031,2.031,2.031,2.031,0,0,0,0,0,2.057
1689984000000,2023-07-22 00:00:00,APE/USDT,2.073,2.1,1.977,2.031,176.14,85.64834,84.513,40.29421,4,2.057
1689897600000,2023-07-21 00:00:00,APE/USDT,1.952,1.952,1.952,1.952,0,0,0,0,0,1.952
1689811200000,2023-07-20 00:00:00,APE/USDT,1.952,1.952,1.952,1.952,0,0,0,0,0,1.952
1689724800000,2023-07-19 00:00:00,APE/USDT,1.952,1.952,1.952,1.952,0,0,0,0,0,1.952
1689638400000,2023-07-18 00:00:00,APE/USDT,1.952,1.952,1.952,1.952,0,0,0,0,0,1.952
1689552000000,2023-07-17 00:00:00,APE/USDT,1.952,1.952,1.952,1.952,6.011,3.07944,0,0,1,1.952
1689465600000,2023-07-16 00:00:00,APE/USDT,2.072,2.072,2.072,2.072,174.048,84,174.048,84,1,2.072
1689379200000,2023-07-15 00:00:00,APE/USDT,2.042,2.101,2.042,2.053,525.081,251.0114,33.178,15.97644,9,2.091
1689292800000,2023-07-14 00:00:00,APE/USDT,2.149,2.15,2.042,2.042,253.183,119.62994,117.659,54.75095,6,2.116
1689206400000,2023-07-13 00:00:00,APE/USDT,1.832,2.124,1.83,1.933,1185.904,607.5838,532.157,272.08813,26,1.956
1689120000000,2023-07-12 00:00:00,APE/USDT,1.902,1.902,1.9,1.9,38.313,20.15789,0,0,2,1.9
1689033600000,2023-07-11 00:00:00,APE/USDT,1.934,1.934,1.934,1.934,0,0,0,0,0,1.955
1688947200000,2023-07-10 00:00:00,APE/USDT,1.96,1.96,1.9,1.934,21.712,11.10157,1.102,0.57,4,1.955
1688860800000,2023-07-09 00:00:00,APE/USDT,1.978,1.997,1.803,1.991,256.562,130.59639,52.735,26.63202,25,1.965
1688774400000,2023-07-08 00:00:00,APE/USDT,1.929,2.008,1.929,1.955,184.101,93.17708,114.476,57.93281,22,1.976
1688688000000,2023-07-07 00:00:00,APE/USDT,1.9,1.9,1.86,1.861,149.788,79.20398,65.212,34.37671,9,1.891
1688601600000,2023-07-06 00:00:00,APE/USDT,2.052,2.7,1.925,1.931,748.321,367.90585,36.443,16.61888,25,2.036
1688515200000,2023-07-05 00:00:00,APE/USDT,2.16,2.16,2.16,2.16,43.2,20,0,0,1,2.16
1688428800000,2023-07-04 00:00:00,APE/USDT,2.172,2.281,2.104,2.104,121.741,55.6881,51.127,22.41473,8,2.189
1688342400000,2023-07-03 00:00:00,APE/USDT,2.152,2.352,2.152,2.261,69.919,30.85482,55.61,24.68615,6,2.267
1688256000000,2023-07-02 00:00:00,APE/USDT,2.179,2.187,2.179,2.187,38.071,17.41498,0,0,3,2.186
1688169600000,2023-07-01 00:00:00,APE/USDT,2.139,2.473,2.139,2.224,33.285,14.8207,18.178,7.88693,6,2.249
1688083200000,2023-06-30 00:00:00,APE/USDT,2.16,2.173,2.1,2.173,29.355,13.59406,0,0,3,2.159
1687996800000,2023-06-29 00:00:00,APE/USDT,2.164,2.164,2.164,2.164,73.78,34.09448,0,0,1,2.164
1687910400000,2023-06-28 00:00:00,APE/USDT,2.19,2.368,2.15,2.166,276.299,123.3073,94.757,40.01604,5,2.244
1687824000000,2023-06-27 00:00:00,APE/USDT,2.325,2.449,2.15,2.449,387.756,168.06494,137.051,58.16689,8,2.308
1687737600000,2023-06-26 00:00:00,APE/USDT,3.699,3.699,2.522,2.522,111.395,31.55268,111.395,31.55268,2,3.578
1687651200000,2023-06-25 00:00:00,APE/USDT,2.242,2.242,2.242,2.242,4.116,1.8362,0,0,1,2.242
1687564800000,2023-06-24 00:00:00,APE/USDT,2.323,2.323,2.13,2.13,266.506,119.95747,0,0,6,2.225
1687478400000,2023-06-23 00:00:00,APE/USDT,2.309,2.31,2.309,2.31,89.879,38.9238,89.879,38.9238,2,2.309
1687392000000,2023-06-22 00:00:00,APE/USDT,2.425,3.7,2.314,2.314,87.584,24.57867,86.46,24.09278,4,3.607
1687305600000,2023-06-21 00:00:00,APE/USDT,2.141,2.141,2.141,2.141,2.137,0.99855,0,0,1,2.141
1687219200000,2023-06-20 00:00:00,APE/USDT,2.002,2.002,2.002,2.002,0,0,0,0,0,2.051
1687132800000,2023-06-19 00:00:00,APE/USDT,2.18,2.18,2,2.002,9.723,4.74663,2.296,1.1483,8,2.051
1687046400000,2023-06-18 00:00:00,APE/USDT,3.7,3.7,2.18,2.18,13.301,5.16685,4.999,1.3586,7,2.743
1686960000000,2023-06-17 00:00:00,APE/USDT,2.099,2.182,2.099,2.182,80.395,37.1948,61.096,28,2,2.162
1686873600000,2023-06-16 00:00:00,APE/USDT,2.22,2.22,2.005,2.099,161.228,76.63455,45.54,21.74563,10,2.105
1686787200000,2023-06-15 00:00:00,APE/USDT,3.796,3.796,2.2,2.202,101.108,43.93151,10.263,2.73532,8,2.362
1686700800000,2023-06-14 00:00:00,APE/USDT,2.242,2.314,2.242,2.314,342.261,150.2865,0,0,2,2.277
1686614400000,2023-06-13 00:00:00,APE/USDT,2.3,3.796,2.24,3.796,202.802,87.42813,34.852,13.10014,13,2.356
1686528000000,2023-06-12 00:00:00,APE/USDT,2.351,2.532,2.224,2.224,531.182,225.77783,57.065,23.57259,23,2.353
1686441600000,2023-06-11 00:00:00,APE/USDT,2.313,2.404,2.313,2.404,102.988,44.43086,3.596,1.5456,4,2.318
1686355200000,2023-06-10 00:00:00,APE/USDT,2.56,2.56,2.212,2.357,1166.314,490.58737,221.282,96.66691,26,2.384
1686268800000,2023-06-09 00:00:00,APE/USDT,2.807,2.807,2.807,2.807,0,0,0,0,0,2.893
1686182400000,2023-06-08 00:00:00,APE/USDT,2.898,2.933,2.807,2.807,98.322,33.97858,75.107,25.87795,8,2.893
1686096000000,2023-06-07 00:00:00,APE/USDT,2.918,3.796,2.918,3.796,124.975,41.31372,19.116,5.03609,3,3.052
1686009600000,2023-06-06 00:00:00,APE/USDT,3.151,3.151,3.087,3.111,78.398,24.8907,1.222,0.39601,3,3.149
1685923200000,2023-06-05 00:00:00,APE/USDT,3.001,3.001,2.813,2.813,530.508,177.38729,0,0,9,2.991
1685836800000,2023-06-04 00:00:00,APE/USDT,3.422,3.425,3.113,3.113,10.164,2.97336,9.999,2.92052,3,3.419
1685750400000,2023-06-03 00:00:00,APE/USDT,3.105,3.105,3.105,3.105,0,0,0,0,0,3.137
1685664000000,2023-06-02 00:00:00,APE/USDT,3.105,3.105,3.105,3.105,0,0,0,0,0,3.137
1685577600000,2023-06-01 00:00:00,APE/USDT,3.105,3.105,3.105,3.105,0,0,0,0,0,3.137
1685491200000,2023-05-31 00:00:00,APE/USDT,3.191,3.191,3.105,3.105,70.897,22.60151,41.278,13.29435,4,3.137
1685404800000,2023-05-30 00:00:00,APE/USDT,3.115,3.191,3.115,3.191,27.905,8.81483,3.795,1.18938,3,3.166
1685318400000,2023-05-29 00:00:00,APE/USDT,3.21,3.21,3.21,3.21,0,0,0,0,0,3.209
1685232000000,2023-05-28 00:00:00,APE/USDT,3.21,3.21,3.21,3.21,0,0,0,0,0,3.209
1685145600000,2023-05-27 00:00:00,APE/USDT,3.21,3.21,3.21,3.21,0,0,0,0,0,3.209
1685059200000,2023-05-26 00:00:00,APE/USDT,3.208,3.21,3.208,3.21,5.987,1.86589,2.996,0.93346,2,3.209
1684972800000,2023-05-25 00:00:00,APE/USDT,3.407,3.407,3.407,3.407,0,0,0,0,0,3.424
1684886400000,2023-05-24 00:00:00,APE/USDT,3.424,3.482,3.407,3.407,49.183,14.36411,34.512,10.05938,4,3.424
1684800000000,2023-05-23 00:00:00,APE/USDT,3.424,3.424,3.424,3.424,5.434,1.58732,0,0,1,3.424
1684713600000,2023-05-22 00:00:00,APE/USDT,3.407,3.407,3.407,3.407,33.369,9.79452,24.357,7.14912,2,3.407
1684627200000,2023-05-21 00:00:00,APE/USDT,3.381,3.381,3.381,3.381,78.183,23.12447,0,0,1,3.381
1684540800000,2023-05-20 00:00:00,APE/USDT,3.673,3.724,3.199,3.724,78.198,23.58279,62.769,18.76621,7,3.326
1684454400000,2023-05-19 00:00:00,APE/USDT,3.333,3.333,3.333,3.333,0,0,0,0,0,3.351
1684368000000,2023-05-18 00:00:00,APE/USDT,3.333,3.333,3.333,3.333,0,0,0,0,0,3.351
1684281600000,2023-05-17 00:00:00,APE/USDT,3.697,3.697,3.276,3.333,18.999,5.67218,1.745,0.49801,4,3.351
1684195200000,2023-05-16 00:00:00,APE/USDT,3.284,3.284,3.284,3.284,0,0,0,0,0,3.325
1684108800000,2023-05-15 00:00:00,APE/USDT,3.284,3.284,3.284,3.284,0,0,0,0,0,3.325
1684022400000,2023-05-14 00:00:00,APE/USDT,3.284,3.284,3.284,3.284,0,0,0,0,0,3.325
1683936000000,2023-05-13 00:00:00,APE/USDT,3.34,3.34,3.284,3.284,370.287,111.35361,370.287,111.35361,6,3.325
1683849600000,2023-05-12 00:00:00,APE/USDT,3.2,3.2,2.991,3.154,527.211,172.19799,21.987,6.97788,7,3.063
1683763200000,2023-05-11 00:00:00,APE/USDT,3.222,3.222,3.222,3.222,57.344,17.79769,0,0,1,3.222
1683676800000,2023-05-10 00:00:00,APE/USDT,3.799,3.799,3.2,3.2,31.265,8.89853,16.999,4.47486,5,3.537
1683590400000,2023-05-09 00:00:00,APE/USDT,3.278,3.598,3.278,3.598,18.916,5.29009,17.716,4.92402,2,3.577
1683504000000,2023-05-08 00:00:00,APE/USDT,3.5,3.501,3.27,3.27,4023.64,1149.83984,8.735,2.56481,33,3.499
1683417600000,2023-05-07 00:00:00,APE/USDT,3.534,3.607,3.502,3.503,512.552,146.11561,342.862,97.83463,13,3.507
1683331200000,2023-05-06 00:00:00,APE/USDT,3.755,3.755,3.57,3.57,645.306,173.82232,0,0,8,3.714
1683244800000,2023-05-05 00:00:00,APE/USDT,3.739,3.829,3.5,3.754,919.174,251.86678,122.947,32.2242,14,3.651
1683158400000,2023-05-04 00:00:00,APE/USDT,3.841,3.841,3.794,3.794,45.707,11.9378,45.707,11.9378,2,3.828
1683072000000,2023-05-03 00:00:00,APE/USDT,3.769,3.769,3.729,3.729,34.123,9.13023,6.813,1.8118,4,3.737
1682985600000,2023-05-02 00:00:00,APE/USDT,3.847,3.847,3.794,3.794,197.464,51.68508,197.464,51.68508,2,3.82
1682899200000,2023-05-01 00:00:00,APE/USDT,3.873,3.873,3.8,3.8,136.462,35.8707,4.75,1.24261,6,3.804
1682812800000,2023-04-30 00:00:00,APE/USDT,4.056,4.072,3.801,3.967,1844.508,470.79082,1122.999,282.30116,27,3.92
1682726400000,2023-04-29 00:00:00,APE/USDT,3.97,3.97,3.876,3.876,109.107,28.06654,0,0,5,3.887
1682640000000,2023-04-28 00:00:00,APE/USDT,4.031,4.031,3.96,3.96,625.325,157.71669,585.76,147.90146,7,3.964
1682553600000,2023-04-27 00:00:00,APE/USDT,3.934,4.078,3.934,4.057,151.632,37.95227,42.718,10.54486,6,3.996
1682467200000,2023-04-26 00:00:00,APE/USDT,4.003,4.051,3.796,3.796,268.291,67.2823,44.606,11.16422,14,3.987
1682380800000,2023-04-25 00:00:00,APE/USDT,3.872,3.872,3.872,3.872,7.744,2,7.744,2,1,3.872
1682294400000,2023-04-24 00:00:00,APE/USDT,3.88,3.88,3.88,3.88,4.899,1.26263,0,0,1,3.88
1682208000000,2023-04-23 00:00:00,APE/USDT,3.839,3.993,3.839,3.854,253.491,65.68518,241.968,62.69352,6,3.859
1682121600000,2023-04-22 00:00:00,APE/USDT,3.891,3.942,3.891,3.942,12.696,3.25971,12.696,3.25971,3,3.895
1682035200000,2023-04-21 00:00:00,APE/USDT,4.046,4.046,4.004,4.004,6.452,1.59763,5.352,1.32291,3,4.038
1681948800000,2023-04-20 00:00:00,APE/USDT,4.18,4.18,4.039,4.039,270.198,65.76203,266.792,64.9188,11,4.108
1681862400000,2023-04-19 00:00:00,APE/USDT,4.458,4.458,4.1,4.1,242.585,55.20943,23.074,5.23824,10,4.395
1681776000000,2023-04-18 00:00:00,APE/USDT,4.519,4.519,4.473,4.473,72.759,16.15107,51.574,11.41473,3,4.505
