unix,date,symbol,open,high,low,close,Volume ALPHA,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1642291200000,2022-01-16 00:00:00,ALPHA/USDT,0.58547578,0.58547578,0.56811529,0.58250108,312.94773267,541.73788708,0,0,0,0.5776737
1642204800000,2022-01-15 00:00:00,ALPHA/USDT,0.57104047,0.5947141,0.57104047,0.58481568,5169.04980105,8738.36034075,0,0,0,0.59153543
1642118400000,2022-01-14 00:00:00,ALPHA/USDT,0.57019174,0.57419174,0.55654704,0.56542396,1033.70406451,1804.57408108,0,0,0,0.57282439
1642032000000,2022-01-13 00:00:00,ALPHA/USDT,0.58704664,0.6,0.57010384,0.5709257,1049.78519755,1782.54870064,0,0,0,0.58892371
1641945600000,2022-01-12 00:00:00,ALPHA/USDT,0.54122676,0.6,0.54122676,0.6,2410.4657902,4352.70615184,0,0,0,0.55378555
1641859200000,2022-01-11 00:00:00,ALPHA/USDT,0.51152831,0.557,0.51152831,0.54122676,2219.32630205,4212.60716028,0,0,0,0.52682963
1641772800000,2022-01-10 00:00:00,ALPHA/USDT,0.54473194,0.5476775,0.49684069,0.50255604,5170.64108586,10158.0212676,0,0,0,0.5090205
1641686400000,2022-01-09 00:00:00,ALPHA/USDT,0.52089824,0.55333324,0.52089824,0.54485994,54.64024671,102.80747817,0,0,0,0.53148124
1641600000000,2022-01-08 00:00:00,ALPHA/USDT,0.55606901,0.56352112,0.50376731,0.53134135,900.96900783,1694.36343484,0,0,0,0.53174483
1641513600000,2022-01-07 00:00:00,ALPHA/USDT,0.5958176,0.5958176,0.54370069,0.55606901,2009.39207735,3676.45372794,0,0,0,0.54655715
1641427200000,2022-01-06 00:00:00,ALPHA/USDT,0.6277954,0.6277954,0.59376733,0.60069932,117.93648489,197.26889792,0,0,0,0.59784632
1641340800000,2022-01-05 00:00:00,ALPHA/USDT,0.7015952,0.74972837,0.59633186,0.63232826,741.54294808,1099.71617677,0,0,0,0.67430393
1641254400000,2022-01-04 00:00:00,ALPHA/USDT,0.69960885,0.72194013,0.69454738,0.69694108,249.07068388,352.94972628,0,0,0,0.70568317
1641168000000,2022-01-03 00:00:00,ALPHA/USDT,0.6973231,0.73943079,0.68471836,0.70053129,276.78928928,392.18941085,0,0,0,0.70575411
1641081600000,2022-01-02 00:00:00,ALPHA/USDT,0.68544152,0.70524296,0.68544152,0.68870131,4.81721586,6.93490398,0,0,0,0.69463339
1640995200000,2022-01-01 00:00:00,ALPHA/USDT,0.669249,0.6881811,0.669249,0.6881811,41.97700255,61.31744268,0,0,0,0.68458501
1640908800000,2021-12-31 00:00:00,ALPHA/USDT,0.68535613,0.69921582,0.65683208,0.66409857,18.12783484,26.75936554,0,0,0,0.67743888
1640822400000,2021-12-30 00:00:00,ALPHA/USDT,0.67627759,0.68604131,0.66657149,0.67786765,119.88600686,177.78838737,0,0,0,0.67431854
1640736000000,2021-12-29 00:00:00,ALPHA/USDT,0.71069514,0.72536079,0.68310691,0.68310691,175.14654579,250.89094685,0,0,0,0.6980983
1640649600000,2021-12-28 00:00:00,ALPHA/USDT,0.7733741,0.7733741,0.70995495,0.70995495,565.74386973,760.79707292,0,0,0,0.74361993
1640563200000,2021-12-27 00:00:00,ALPHA/USDT,0.760028,0.81818318,0.760028,0.79459254,2471.78330906,3164.32714902,0,0,0,0.78114025
1640476800000,2021-12-26 00:00:00,ALPHA/USDT,0.75638125,0.75638125,0.73026806,0.7463736,81.9283674,111.07633726,0,0,0,0.73758614
1640390400000,2021-12-25 00:00:00,ALPHA/USDT,0.75638125,0.76513766,0.75638125,0.76513766,16.65599897,21.78376564,0,0,0,0.76460604
1640304000000,2021-12-24 00:00:00,ALPHA/USDT,0.78019664,0.78072075,0.75749254,0.76369607,370.33146447,483.27242389,0,0,0,0.76629959
1640217600000,2021-12-23 00:00:00,ALPHA/USDT,0.7236,0.77330391,0.71766477,0.77259959,227.77786711,309.63885251,0,0,0,0.7356243
1640131200000,2021-12-22 00:00:00,ALPHA/USDT,0.7144464,0.76257308,0.7079204,0.76257308,405.15003956,555.19108821,0,0,0,0.72974881
1640044800000,2021-12-21 00:00:00,ALPHA/USDT,0.66309634,0.699989,0.66309634,0.699989,91.6356137,133.82746456,0,0,0,0.6847295
1639958400000,2021-12-20 00:00:00,ALPHA/USDT,0.6789732,0.6834552,0.64354837,0.65717507,18.93989927,28.34452081,0,0,0,0.66820319
1639872000000,2021-12-19 00:00:00,ALPHA/USDT,0.67767402,0.73137485,0.67035863,0.6816624,393.99211079,544.29471369,0,0,0,0.72385805
1639785600000,2021-12-18 00:00:00,ALPHA/USDT,0.65204248,0.69103402,0.65204248,0.68486344,183.75889921,266.52747167,0,0,0,0.68945575
1639699200000,2021-12-17 00:00:00,ALPHA/USDT,0.64191822,0.66132439,0.64191822,0.65204248,469.1723356,717.43022608,0,0,0,0.65396232
1639612800000,2021-12-16 00:00:00,ALPHA/USDT,0.69838542,0.69838542,0.67188947,0.67188947,20.53063806,29.66941511,0,0,0,0.69197987
1639526400000,2021-12-15 00:00:00,ALPHA/USDT,0.65905838,0.71948305,0.65,0.69521886,8505.97783669,12327.6622892,0,0,0,0.68999114
1639440000000,2021-12-14 00:00:00,ALPHA/USDT,0.6622401,0.70063117,0.6622401,0.67463339,2049.64894595,3030.55716106,0,0,0,0.67632743
1639353600000,2021-12-13 00:00:00,ALPHA/USDT,0.73824004,0.73824004,0.65,0.65011807,1200.1880826,1792.47088828,0,0,0,0.66957186
1639267200000,2021-12-12 00:00:00,ALPHA/USDT,0.74194142,0.74194142,0.73,0.73,83.4420591,114.23488957,0,0,0,0.73044285
1639180800000,2021-12-11 00:00:00,ALPHA/USDT,0.7190615,0.7190615,0.71045252,0.71045252,9.24162059,12.9739806,0,0,0,0.71231959
1639094400000,2021-12-10 00:00:00,ALPHA/USDT,0.76977941,0.77521525,0.73333333,0.73333333,219.98469071,297.58718745,0,0,0,0.73922769
1639008000000,2021-12-09 00:00:00,ALPHA/USDT,0.83635624,0.84256664,0.76977941,0.76977941,209.22865065,257.48646777,0,0,0,0.81258115
1638921600000,2021-12-08 00:00:00,ALPHA/USDT,0.82262533,0.85401093,0.82262533,0.83635624,122.09514266,143.82235139,0,0,0,0.84893023
1638835200000,2021-12-07 00:00:00,ALPHA/USDT,0.7928174,0.85520726,0.7928174,0.83726565,295.12671182,351.94834966,0,0,0,0.8385512
1638748800000,2021-12-06 00:00:00,ALPHA/USDT,0.75,0.80135053,0.73333334,0.80135053,258.15880227,342.45793466,0,0,0,0.75384091
1638662400000,2021-12-05 00:00:00,ALPHA/USDT,0.82802999,0.84138627,0.77249998,0.77249998,162.10120774,201.63484726,0,0,0,0.80393448
1638576000000,2021-12-04 00:00:00,ALPHA/USDT,0.95,0.97178762,0.80174338,0.8200001,1941.14719574,2183.89760486,0,0,0,0.88884533
1638489600000,2021-12-03 00:00:00,ALPHA/USDT,0.97372302,1.05,0.93118877,0.97173656,4334.82119833,4338.8255303,0,0,0,0.99907709
1638403200000,2021-12-02 00:00:00,ALPHA/USDT,0.94232231,0.97627413,0.93613437,0.94195233,749.15639831,769.49428153,0,0,0,0.9735698
1638316800000,2021-12-01 00:00:00,ALPHA/USDT,0.95966686,1.00662967,0.94723519,0.9593701,2489.83442848,2529.11875198,0,0,0,0.98446718
1638230400000,2021-11-30 00:00:00,ALPHA/USDT,0.98087122,0.98419275,0.93992602,0.93992602,435.30222829,455.74233514,0,0,0,0.95514986
1638144000000,2021-11-29 00:00:00,ALPHA/USDT,0.9351143,1.02333328,0.9351143,0.98087122,467.77954492,466.35594499,0,0,0,1.0030526
1638057600000,2021-11-28 00:00:00,ALPHA/USDT,0.88713388,1.03065968,0.86,0.93423795,2431.5670303,2436.88329555,0,0,0,0.99781841
1637971200000,2021-11-27 00:00:00,ALPHA/USDT,0.88007087,0.94623365,0.88003157,0.92,847.07244359,950.45186435,0,0,0,0.89123129
1637884800000,2021-11-26 00:00:00,ALPHA/USDT,0.94576903,0.95316748,0.86015825,0.86015825,637.5164526,707.14564054,0,0,0,0.90153486
1637798400000,2021-11-25 00:00:00,ALPHA/USDT,0.90649062,0.94798641,0.87109954,0.94576902,7709.64555095,8339.59818673,0,0,0,0.92446247
1637712000000,2021-11-24 00:00:00,ALPHA/USDT,0.94422376,0.95528239,0.90649062,0.90649062,17.14274911,18.59859736,0,0,0,0.92172268
1637625600000,2021-11-23 00:00:00,ALPHA/USDT,0.93953133,0.95121413,0.92067108,0.944575,29.52716438,31.76534225,0,0,0,0.92954025
1637539200000,2021-11-22 00:00:00,ALPHA/USDT,0.95586787,0.9916536,0.9222267,0.94428429,2053.41041964,2178.8208104,0,0,0,0.94244116
1637452800000,2021-11-21 00:00:00,ALPHA/USDT,0.98674861,1.00798559,0.97480433,0.97480433,545.99703064,553.34915959,0,0,0,0.98671339
1637366400000,2021-11-20 00:00:00,ALPHA/USDT,0.96798674,1.03685865,0.96798674,1.01420778,1499.57366877,1513.62383949,0,0,0,0.99071752
1637280000000,2021-11-19 00:00:00,ALPHA/USDT,0.92290397,0.95586787,0.90000233,0.95586787,1019.31611537,1118.20788404,0,0,0,0.91156226
1637193600000,2021-11-18 00:00:00,ALPHA/USDT,1.0389085,1.09427834,0.923,0.923,2482.64547135,2459.01876205,0,0,0,1.00960818
1637107200000,2021-11-17 00:00:00,ALPHA/USDT,1.05848173,1.06326112,1,1.00000001,1155.68313309,1108.00277842,0,0,0,1.0430327
1637020800000,2021-11-16 00:00:00,ALPHA/USDT,1.14264187,1.19366629,1.0004548,1.05743107,1781.42176648,1649.62728198,0,0,0,1.07989349
1636934400000,2021-11-15 00:00:00,ALPHA/USDT,1.18807694,1.21690822,1.15528334,1.15723264,1733.03006647,1452.00451071,0,0,0,1.19354316
1636848000000,2021-11-14 00:00:00,ALPHA/USDT,1.17478196,1.19832808,1.14264187,1.14264187,352.36765222,300.80562416,0,0,0,1.17141311
1636761600000,2021-11-13 00:00:00,ALPHA/USDT,1.21488169,1.22687243,1.16120556,1.17741868,4668.39034368,3972.93233655,0,0,0,1.17504904
1636675200000,2021-11-12 00:00:00,ALPHA/USDT,1.19,1.2148817,1.12127291,1.21488169,10945.22345866,9294.31724252,0,0,0,1.17762533
1636588800000,2021-11-11 00:00:00,ALPHA/USDT,1.25,1.2619026,1.12127291,1.19,1840.09315256,1535.90751739,0,0,0,1.19804944
1636502400000,2021-11-10 00:00:00,ALPHA/USDT,1.18178319,1.26812921,1.0792157,1.0902872,2491.10002883,2102.80250618,0,0,0,1.18465715
1636416000000,2021-11-09 00:00:00,ALPHA/USDT,1.20451959,1.27172383,1.18,1.20942337,7094.68601612,5812.0527459,0,0,0,1.22068507
1636329600000,2021-11-08 00:00:00,ALPHA/USDT,1.15160226,1.19957599,1.14927042,1.17986923,9250.05160158,7808.20868742,0,0,0,1.18465732
1636243200000,2021-11-07 00:00:00,ALPHA/USDT,1.1346911,1.1850212,1.1346911,1.168128,6213.7976098,5342.26699986,0,0,0,1.16313872
1636156800000,2021-11-06 00:00:00,ALPHA/USDT,1.1502087,1.17114434,1.09346704,1.1346911,2758.10388713,2430.73236203,0,0,0,1.1346802
1636070400000,2021-11-05 00:00:00,ALPHA/USDT,1.17919549,1.2458844,1.15407951,1.15407951,7723.22249385,6541.73926719,0,0,0,1.18060689
1635984000000,2021-11-04 00:00:00,ALPHA/USDT,1.15011324,1.22,1.1454914,1.16534402,4044.81687136,3465.46461447,0,0,0,1.16717881
1635897600000,2021-11-03 00:00:00,ALPHA/USDT,1.20423124,1.20423124,1.10835421,1.15011324,6618.55315529,5778.48838496,0,0,0,1.14537794
1635811200000,2021-11-02 00:00:00,ALPHA/USDT,1.06929093,1.26,1.0458996,1.2064774,17192.78395143,14452.76567899,0,0,0,1.18958435
1635724800000,2021-11-01 00:00:00,ALPHA/USDT,1.01467029,1.0734768,1.01294126,1.06975266,2752.15690333,2636.8565974,0,0,0,1.04372642
1635638400000,2021-10-31 00:00:00,ALPHA/USDT,1.01997702,1.01997702,0.98294137,1.01467028,2502.39602883,2483.66600616,0,0,0,1.00754128
1635552000000,2021-10-30 00:00:00,ALPHA/USDT,1.04,1.04,0.99354348,0.99354348,754.66118387,738.22195479,0,0,0,1.02226868
1635465600000,2021-10-29 00:00:00,ALPHA/USDT,1.00839944,1.04623123,0.99854244,1.04428318,2057.92026837,2021.11869085,0,0,0,1.01820851
1635379200000,2021-10-28 00:00:00,ALPHA/USDT,0.9650154,1.02041541,0.96329237,0.99787289,4323.61140227,4302.69665557,0,0,0,1.00486084
1635292800000,2021-10-27 00:00:00,ALPHA/USDT,1.0933394,1.16016526,0.96,0.96,7679.63278441,7419.97155032,0,0,0,1.0349949
1635206400000,2021-10-26 00:00:00,ALPHA/USDT,1.0549028,1.199,1.0549028,1.07552774,13826.92873339,12064.24423638,0,0,0,1.14610815
1635120000000,2021-10-25 00:00:00,ALPHA/USDT,1.0157334,1.0594463,1.0157334,1.0530939,1299.5890418,1251.73885349,0,0,0,1.03822697
1635033600000,2021-10-24 00:00:00,ALPHA/USDT,1.04315608,1.04641485,1,1.015629,648.19187764,631.72695258,0,0,0,1.02606335
1634947200000,2021-10-23 00:00:00,ALPHA/USDT,1.0685572,1.0685572,1.04260291,1.04260291,1533.12405356,1450.33643202,0,0,0,1.05708166
1634860800000,2021-10-22 00:00:00,ALPHA/USDT,1.04661609,1.0990788,1.0330512,1.04977124,1061.60011778,981.64829579,0,0,0,1.0814465
1634774400000,2021-10-21 00:00:00,ALPHA/USDT,1.05798468,1.1,1.02962999,1.02964471,780.12484452,736.79700662,0,0,0,1.05880566
1634688000000,2021-10-20 00:00:00,ALPHA/USDT,1.0044306,1.06459196,1.0044306,1.04499296,16817.82093978,16280.82285378,0,0,0,1.03298347
1634601600000,2021-10-19 00:00:00,ALPHA/USDT,1.04217433,1.04600502,0.99845443,1.01390565,17671.44373083,16955.87445197,0,0,0,1.04220185
1634515200000,2021-10-18 00:00:00,ALPHA/USDT,1.01784014,1.04371523,1.00681574,1.04217433,1882.86320298,1821.02948181,0,0,0,1.03395536
1634428800000,2021-10-17 00:00:00,ALPHA/USDT,1.05776229,1.06941249,0.99785097,0.99785097,703.52703469,669.78301952,0,0,0,1.05038051
1634342400000,2021-10-16 00:00:00,ALPHA/USDT,1.02833768,1.10818702,1.02833768,1.06078161,5278.4538681,4860.57222566,0,0,0,1.08597375
1634256000000,2021-10-15 00:00:00,ALPHA/USDT,1.04762295,1.08091595,1.0209628,1.04983234,3679.97662609,3434.61570466,0,0,0,1.07143766
1634169600000,2021-10-14 00:00:00,ALPHA/USDT,1.0375336,1.05926108,1.02877269,1.04911843,1705.6525415,1621.8929914,0,0,0,1.05164308
1634083200000,2021-10-13 00:00:00,ALPHA/USDT,0.965,1.04587143,0.95749908,1.02801084,1260.80693859,1246.40973314,0,0,0,1.01155094
1633996800000,2021-10-12 00:00:00,ALPHA/USDT,0.9670583,0.9670583,0.92315845,0.963618,864.91071852,911.9529163,0,0,0,0.94841597
1633910400000,2021-10-11 00:00:00,ALPHA/USDT,0.95,0.98740599,0.94313949,0.94558772,1382.78466669,1428.27106117,0,0,0,0.96815282
1633824000000,2021-10-10 00:00:00,ALPHA/USDT,1.0115376,1.02966379,0.96836333,0.96836333,609.94070722,624.92135008,0,0,0,0.97602795
1633737600000,2021-10-09 00:00:00,ALPHA/USDT,1.0585172,1.06917829,1.02930422,1.02967395,385.67107375,369.6507894,0,0,0,1.04333896
1633651200000,2021-10-08 00:00:00,ALPHA/USDT,1.09253389,1.09253389,1.0256808,1.04164322,1099.26215695,1017.27313181,0,0,0,1.08059686
1633564800000,2021-10-07 00:00:00,ALPHA/USDT,1.02694316,1.08623452,1.00548878,1.07489732,4570.15357503,4322.87279632,0,0,0,1.05720288
1633478400000,2021-10-06 00:00:00,ALPHA/USDT,1.02847719,1.05431304,0.974586,1.04933462,616.60963843,599.89504314,0,0,0,1.02786253
1633392000000,2021-10-05 00:00:00,ALPHA/USDT,1.04159107,1.05302388,0.99993407,1.02738127,2800.25743838,2688.8550864,0,0,0,1.04143114
1633305600000,2021-10-04 00:00:00,ALPHA/USDT,0.97695666,0.99519323,0.945,0.99519323,214.94715868,222.53971951,0,0,0,0.96588222
1633219200000,2021-10-03 00:00:00,ALPHA/USDT,1.01,1.01375832,0.97589438,0.97589438,941.85740356,949.02765507,0,0,0,0.99244463
1633132800000,2021-10-02 00:00:00,ALPHA/USDT,0.94626824,1.02125064,0.94626824,1.01000467,400.05148634,401.80337324,0,0,0,0.99563993
1633046400000,2021-10-01 00:00:00,ALPHA/USDT,0.8711001,0.94779401,0.8711001,0.94657447,951.13057416,1040.8799133,0,0,0,0.91377551
1632960000000,2021-09-30 00:00:00,ALPHA/USDT,0.85722243,0.87296971,0.85722243,0.86429665,24.33999015,28.34375781,0,0,0,0.85874252
1632873600000,2021-09-29 00:00:00,ALPHA/USDT,0.81435318,0.894,0.81435318,0.83221961,1333.23822182,1536.05546149,0,0,0,0.86796229
1632787200000,2021-09-28 00:00:00,ALPHA/USDT,0.82881639,0.83590776,0.7938173,0.7995228,1831.7766372,2218.19512254,0,0,0,0.82579598
1632700800000,2021-09-27 00:00:00,ALPHA/USDT,0.84684055,0.89425527,0.82307669,0.82307669,2157.35418029,2560.49685186,0,0,0,0.84255295
1632614400000,2021-09-26 00:00:00,ALPHA/USDT,0.8407772,0.87358078,0.79210304,0.85487371,684.28988435,830.87916651,0,0,0,0.82357328
1632528000000,2021-09-25 00:00:00,ALPHA/USDT,0.87256011,0.91474248,0.85362732,0.85962726,610.10026582,693.34247704,0,0,0,0.8799407
1632441600000,2021-09-24 00:00:00,ALPHA/USDT,0.94477499,0.94990352,0.83364175,0.87989367,1439.97442518,1616.93083908,0,0,0,0.8905603
1632355200000,2021-09-23 00:00:00,ALPHA/USDT,0.91989805,0.96523401,0.90459652,0.96067916,646.21625483,686.63675586,0,0,0,0.94113262
1632268800000,2021-09-22 00:00:00,ALPHA/USDT,0.84783943,0.93519405,0.83524339,0.93343148,428.39927456,484.48996708,0,0,0,0.88422733
1632182400000,2021-09-21 00:00:00,ALPHA/USDT,0.86171771,0.93770523,0.79795728,0.79795728,6655.95176823,7678.47125638,0,0,0,0.86683293
1632096000000,2021-09-20 00:00:00,ALPHA/USDT,1.07713853,1.07713853,0.86171771,0.88308582,2268.77761592,2335.13655599,0,0,0,0.97158241
1632009600000,2021-09-19 00:00:00,ALPHA/USDT,1.08144077,1.11286488,1.05566611,1.05955588,1475.48558783,1367.53019126,0,0,0,1.07894187
1631923200000,2021-09-18 00:00:00,ALPHA/USDT,1.10800767,1.15566149,1.08205554,1.09174094,933.74911793,849.4774308,0,0,0,1.09920415
1631836800000,2021-09-17 00:00:00,ALPHA/USDT,1.18443955,1.1943063,1.09657004,1.11648971,1159.83103692,1023.86462911,0,0,0,1.13279725
1631750400000,2021-09-16 00:00:00,ALPHA/USDT,1.24319389,1.28516925,1.17234134,1.18029597,14466.84757087,11620.71864625,0,0,0,1.24491849
1631664000000,2021-09-15 00:00:00,ALPHA/USDT,1.17781093,1.23105104,1.17730889,1.2212814,1584.10786612,1309.42883974,0,0,0,1.2097701
1631577600000,2021-09-14 00:00:00,ALPHA/USDT,1.17157666,1.1983175,1.11000001,1.1698286,859.8567192,727.35932065,0,0,0,1.18216223
1631491200000,2021-09-13 00:00:00,ALPHA/USDT,1.06770065,1.23105096,1.03,1.17157666,2158.31918618,1857.29612599,0,0,0,1.16207596
1631404800000,2021-09-12 00:00:00,ALPHA/USDT,1.08713893,1.13905104,1.03,1.08,1718.56132571,1580.98941529,0,0,0,1.08701633
1631318400000,2021-09-11 00:00:00,ALPHA/USDT,1.0973913,1.13796032,1.07897769,1.07961573,6004.48314381,5325.8575012,0,0,0,1.12742091
1631232000000,2021-09-10 00:00:00,ALPHA/USDT,1.16260169,1.24319387,1.06216871,1.07897769,1592.8048646,1394.22285303,0,0,0,1.14243204
1631145600000,2021-09-09 00:00:00,ALPHA/USDT,1.14621369,1.40999998,1.14195925,1.16363674,2513.5797625,2120.61920729,0,0,0,1.18530462
1631059200000,2021-09-08 00:00:00,ALPHA/USDT,1.15980825,1.1898,1.05250286,1.14408672,1573.98861351,1392.26901611,0,0,0,1.13052046
1630972800000,2021-09-07 00:00:00,ALPHA/USDT,1.40000001,1.43757351,0.95040901,1.1275584,9120.48482444,7901.57053937,0,0,0,1.15426227
1630886400000,2021-09-06 00:00:00,ALPHA/USDT,1.4109251,1.49090806,1.38981737,1.42166639,10297.05157822,7129.22994771,0,0,0,1.44434274
1630800000000,2021-09-05 00:00:00,ALPHA/USDT,1.32456593,1.4300857,1.32456593,1.40018699,4908.80059344,3609.67959229,0,0,0,1.35989925
1630713600000,2021-09-04 00:00:00,ALPHA/USDT,1.37116595,1.396159,1.32868684,1.334538,4514.78043243,3297.93531621,0,0,0,1.36897179
1630627200000,2021-09-03 00:00:00,ALPHA/USDT,1.3619,1.49999996,1.3408805,1.37116595,5028.21929305,3586.84091361,0,0,0,1.40185177
1630540800000,2021-09-02 00:00:00,ALPHA/USDT,1.29174745,1.3619,1.27527548,1.34200167,2938.31949835,2218.96480116,0,0,0,1.32418481
1630454400000,2021-09-01 00:00:00,ALPHA/USDT,1.21508354,1.37,1.17775962,1.31693957,15832.0682915,11999.55927443,0,0,0,1.31938748
1630368000000,2021-08-31 00:00:00,ALPHA/USDT,1.09777255,1.3,1.09777255,1.21914709,13461.13102739,11198.77946167,0,0,0,1.20201769
1630281600000,2021-08-30 00:00:00,ALPHA/USDT,1.09058,1.1585156,1.06078025,1.08976028,4852.52583949,4277.20502949,0,0,0,1.13450858
1630195200000,2021-08-29 00:00:00,ALPHA/USDT,1.10298021,1.13145595,1.056,1.08664638,475.0233651,440.2083955,0,0,0,1.07908747
1630108800000,2021-08-28 00:00:00,ALPHA/USDT,1.12208439,1.14275555,1.08085987,1.09550582,417.70090206,374.86693762,0,0,0,1.11426444
1630022400000,2021-08-27 00:00:00,ALPHA/USDT,1.05,1.13356411,1.03337379,1.12080724,3996.42484463,3691.60152864,0,0,0,1.0825721
1629936000000,2021-08-26 00:00:00,ALPHA/USDT,1.16846811,1.16846811,1.04376124,1.06799733,2005.2968443,1839.38542848,0,0,0,1.09019937
1629849600000,2021-08-25 00:00:00,ALPHA/USDT,1.19410252,1.2699,1.1228,1.16171291,11452.39150701,9583.79005369,0,0,0,1.1949752
1629763200000,2021-08-24 00:00:00,ALPHA/USDT,1.09084292,1.2,0.99209854,1.16142073,4071.71526761,3724.35912198,0,0,0,1.09326601
1629676800000,2021-08-23 00:00:00,ALPHA/USDT,1.14285194,1.15374066,1.0928,1.116399,227.36851202,202.24483137,0,0,0,1.12422409
1629590400000,2021-08-22 00:00:00,ALPHA/USDT,1,1.18169023,1,1.14285194,7910.72392286,7218.19613642,0,0,0,1.09594194
1629504000000,2021-08-21 00:00:00,ALPHA/USDT,1.0242527,1.0242527,0.97357757,0.98719799,1702.76488993,1701.18270586,0,0,0,1.00093004
1629417600000,2021-08-20 00:00:00,ALPHA/USDT,0.91743201,1.03183827,0.91722818,1.03106744,3249.89013408,3240.41400235,0,0,0,1.00292435
1629331200000,2021-08-19 00:00:00,ALPHA/USDT,0.88142543,1,0.85,0.91793517,3218.02333132,3553.26767275,0,0,0,0.90565181
1629244800000,2021-08-18 00:00:00,ALPHA/USDT,0.91480616,0.91480616,0.86842103,0.86842103,1771.98784609,1988.61560304,0,0,0,0.89106604
1629158400000,2021-08-17 00:00:00,ALPHA/USDT,0.95,1.02,0.89,0.90608864,1729.33102282,1844.70577432,0,0,0,0.93745628
1629072000000,2021-08-16 00:00:00,ALPHA/USDT,1.00337539,1.05112914,0.95559,0.95559,2244.04876605,2184.75077484,0,0,0,1.02714176
1628985600000,2021-08-15 00:00:00,ALPHA/USDT,0.99104852,1.00944281,0.9,1.00944281,1651.12356403,1714.21495623,0,0,0,0.96319516
1628899200000,2021-08-14 00:00:00,ALPHA/USDT,1.012491,1.02507318,0.95183501,0.95621906,248.30172898,248.84205207,0,0,0,0.99782865
1628812800000,2021-08-13 00:00:00,ALPHA/USDT,0.95965421,1.02482522,0.95169939,1.012491,1986.44651407,1993.2133161,0,0,0,0.99660507
1628726400000,2021-08-12 00:00:00,ALPHA/USDT,0.99961138,1.03689673,0.92047132,0.92903512,2140.00254014,2151.62069887,0,0,0,0.99460027
1628640000000,2021-08-11 00:00:00,ALPHA/USDT,0.93397685,1.07220869,0.93397685,0.98796426,5085.02453632,5032.06058099,0,0,0,1.0105253
1628553600000,2021-08-10 00:00:00,ALPHA/USDT,0.95378835,0.95378835,0.9,0.91575588,1096.67964831,1180.43716557,0,0,0,0.92904534
1628467200000,2021-08-09 00:00:00,ALPHA/USDT,0.85120894,0.95852062,0.85120894,0.95852062,549.70046711,585.83830222,0,0,0,0.93831431
1628380800000,2021-08-08 00:00:00,ALPHA/USDT,0.93447254,0.94841332,0.86135909,0.87812923,1501.53003578,1646.55519315,0,0,0,0.91192207
1628294400000,2021-08-07 00:00:00,ALPHA/USDT,0.83623321,1,0.83623321,0.94234606,1827.34182097,1942.90764685,0,0,0,0.94051913
1628208000000,2021-08-06 00:00:00,ALPHA/USDT,0.80860067,0.80860067,0.73315174,0.79191521,3630.76820072,4546.69499546,0,0,0,0.79855108
1628121600000,2021-08-05 00:00:00,ALPHA/USDT,0.74123878,0.88535653,0.73411778,0.81477733,9220.65203909,11100.47664066,0,0,0,0.8306537
1628035200000,2021-08-04 00:00:00,ALPHA/USDT,0.64875251,0.74691154,0.64438404,0.74336851,1964.25020259,2788.15688737,0,0,0,0.70449773
1627948800000,2021-08-03 00:00:00,ALPHA/USDT,0.66950199,0.68636202,0.6456889,0.6456889,288.31999355,436.90216865,0,0,0,0.65991888
1627862400000,2021-08-02 00:00:00,ALPHA/USDT,0.67193922,0.69689963,0.646813,0.66308028,461.09126802,686.89561441,0,0,0,0.67126832
1627776000000,2021-08-01 00:00:00,ALPHA/USDT,0.64922468,0.70946234,0.63876955,0.6817797,2012.68782874,2969.99414364,0,0,0,0.677674
1627689600000,2021-07-31 00:00:00,ALPHA/USDT,0.63350566,0.64787299,0.62624465,0.63787317,201.87459565,321.32295731,0,0,0,0.62826072
1627603200000,2021-07-30 00:00:00,ALPHA/USDT,0.61206244,0.64795759,0.59122967,0.6235624,1291.31323902,2079.0245149,0,0,0,0.62111496
1627516800000,2021-07-29 00:00:00,ALPHA/USDT,0.5905423,0.6145484,0.58907214,0.61206244,470.71929872,786.77696193,0,0,0,0.5982881
1627430400000,2021-07-28 00:00:00,ALPHA/USDT,0.59484353,0.61705133,0.58442135,0.58442135,602.47737344,1012.19894274,0,0,0,0.59521636
1627344000000,2021-07-27 00:00:00,ALPHA/USDT,0.60571559,0.60571559,0.59415387,0.59484353,57.64162383,96.7947157,0,0,0,0.59550382
1627257600000,2021-07-26 00:00:00,ALPHA/USDT,0.6050453,0.67741884,0.60474435,0.62536585,3061.11143592,4908.87094049,0,0,0,0.62358767
1627171200000,2021-07-25 00:00:00,ALPHA/USDT,0.60999999,0.61490631,0.41930609,0.41930609,1605.09617938,2702.06306213,0,0,0,0.59402617
1627084800000,2021-07-24 00:00:00,ALPHA/USDT,0.57120774,0.59815196,0.56,0.59563748,329.81655141,565.77794553,0,0,0,0.58294345
1626998400000,2021-07-23 00:00:00,ALPHA/USDT,0.56734444,0.57737036,0.40000829,0.40000829,9271.98346921,16224.26683937,0,0,0,0.57148859
1626912000000,2021-07-22 00:00:00,ALPHA/USDT,0.5580578,0.564,0.52762208,0.55897717,706.10626267,1280.4991415,0,0,0,0.55143048
1626825600000,2021-07-21 00:00:00,ALPHA/USDT,0.47939238,0.54883687,0.47939238,0.5438164,586.12012098,1140.08492428,0,0,0,0.51410215
